elapsed_ms,best
5,982.2
10,953.2
15,924.8
21,902.4
26,893
31,887.6
36,883.4
41,873.7
47,870.1
52,843.8
57,840.4
62,837.7
67,835.1
73,833.7
78,828
83,827.3
