elapsed_ms,best
8,700.6
15,695.5
23,690.7
31,685.5
38,682.3
46,664.8
53,661.7
61,659.2
68,656.8
76,653.2
85,651
94,636.5
102,634.3
110,633.2
119,632.5
127,632.3
144,595.5
152,588.8
161,586.2
169,585.8
