elapsed_ms,best
8,760.8
15,736.5
23,698.8
31,682.3
39,676
47,664.2
54,662
62,660.1
70,642.1
79,628.7
88,626.3
97,626.1
105,621.8
114,618.7
122,617.9
189,593.4
198,590.6
206,589.1
