elapsed_ms,best
0,901.7
0,874.2
0,861.2
0,849.5
0,839.8
0,833.8
0,828.1
0,823.2
0,807.3
0,802.4
0,798.6
0,795.2
0,792.1
0,758.2
0,754
0,740.1
0,737.6
0,734.3
0,732
0,729
0,706.2
0,703
0,700.8
0,696.4
0,694.7
0,691.1
0,680.9
0,664.8
0,659.2
0,651.2
0,641.8
0,635.9
0,634.4
0,631.3
0,628.8
0,628.7
0,626.6
0,622.2
